datetime,Ia(A),Ib(A),Ic(A),In(A),Iavg(A),Va(V),Vb(V),Vc(V),Vavg(V),Pa(kW),Pb(kW),Pc(kW),Ptot(kW),VARa(kVAR),VARb(kVAR),VARc(kVAR),VARtot(kVAR),VAa(V),VAb(V),VAc(V),VAtot(V),PFa,PFb,PFc,PFtot,DFa,DFb,DFc,DFtot
9/5/2023 21:15:00,1.564401222,8.316423,26.67851456,24.55442067,12.18645489,226.3836101,227.6779406,224.586497,226.2158856,0.322517222,1.823243778,5.767732778,7.914643,0.142435111,0.594185667,1.619287222,1.983306333,0.353385,1.895204111,5.991302111,8.240461333,0.917377,1.021049111,0.958716667,0.961650889,0.961201556,0.999799667,0.968412667,0.978321667
9/5/2023 21:30:00,1.9804484,8.304072926,28.20924308,25.53848537,12.83118444,226.6593933,228.0973165,224.8092103,226.5218734,0.417973536,1.821200102,6.120663378,8.359447277,0.166668889,0.595100712,1.659323512,2.042757169,0.449216078,1.893071693,6.34181293,8.683662189,0.928941661,1.021724828,0.965810086,0.963359442,0.983976825,0.999799242,0.97,0.986538791
9/5/2023 21:45:00,2.104197649,8.285018,27.23643992,24.5263247,12.54184326,226.9518357,228.3013315,224.9638545,226.7388161,0.445749683,1.81745361,5.907564724,8.17119336,0.165267784,0.602436165,1.622382275,2.01195971,0.477472388,1.890925909,6.127234827,8.495281673,0.928715305,1.02223505,0.964885442,0.962661615,0.981224805,0.999790884,0.968421854,0.984337763
9/5/2023 22:00:00,1.498568856,8.222152106,27.4041245,25.17289196,12.37494215,227.3047683,228.6367945,225.3076547,227.0830271,0.312269469,1.80672972,5.95093635,8.068701779,0.135842938,0.59361459,1.644316548,2.004294431,0.338694555,1.87777921,6.174021806,8.392375829,0.91478789,1.022170999,0.962167776,0.962363271,0.952240684,0.999790057,0.96892228,0.972054192
9/5/2023 22:15:00,1.645944691,8.422028044,27.67182116,25.23462496,12.57971812,227.6126634,229.104262,225.6805292,227.4660286,0.347289424,1.861179294,6.019309023,8.228653045,0.131088853,0.572876904,1.665396153,2.061984045,0.373537882,1.928804818,6.245823917,8.549390576,0.924866838,1.015278157,0.960887526,0.964660845,0.959543793,0.999453129,0.969485128,0.974469407
9/5/2023 22:30:00,1.509521106,6.785575761,10.89158609,9.569958676,6.395309487,227.7806836,228.976874,226.3899706,227.7159635,0.317948567,1.465342035,2.395000444,4.178264719,0.130521995,0.522775939,0.619383248,1.173522328,0.342604977,1.554256832,2.465300822,4.363542768,0.92316363,1.064295712,0.997092091,1.0009499,0.960554655,1.019013219,0.996269829,0.991257387
9/5/2023 22:45:00,1.442274652,6.333216385,8.527627552,8.078765878,5.434196682,227.9030273,229.2602869,226.7411069,227.9682665,0.297734683,1.355443473,1.883191269,3.537438961,0.129583366,0.520843826,0.467750464,0.654466733,0.329860974,1.451577409,1.93210073,3.713306736,0.898204772,1.088961137,0.999548137,0.947922941,0.935514708,1.026778503,0.999575698,0.967513753
9/5/2023 23:00:00,1.339399351,6.079410797,9.345228147,8.506561687,5.587795546,228.0328339,229.4832333,226.7657414,228.0939735,0.27430078,1.289918432,2.076267086,3.640842687,0.131014936,0.529536483,0.423792368,0.738353077,0.306420221,1.391797724,2.11903785,3.817462716,0.898100149,1.107019092,0.98,0.947590181,0.93723457,1.031316649,0.997674861,0.966375658
9/5/2023 23:15:00,1.827680667,6.079770222,8.065971222,7.252083556,5.324408111,228.216074,229.6892074,227.2777808,228.3945166,0.393801111,1.292475333,1.779310889,3.465421444,0.130698111,0.539679,0.482021778,0.736219333,0.416577333,1.395406,1.833079889,3.646387111,0.942461111,1.107592111,1.000475222,0.973787111,0.980480111,1.032260111,0.991506333,0.986911111
9/5/2023 23:30:00,1.637164915,6.097783875,8.086397992,7.74480527,5.27373542,228.470262,229.8512741,227.5106148,228.6107444,0.349024794,1.296490191,1.787420519,3.433549466,0.133538135,0.542250561,0.483079247,0.661516629,0.374457688,1.399669414,1.840699829,3.614829375,0.934022906,1.10759892,1.00086079,0.953418053,0.97286941,1.032150141,0.991465308,0.979163316
9/5/2023 23:45:00,1.281630998,6.083144765,7.820065115,7.944536858,5.061859457,228.7076073,230.1577916,227.8202398,228.8950642,0.264868213,1.292660288,1.724173612,3.281842234,0.12687368,0.542519057,0.421754784,0.731773118,0.291529546,1.397311487,1.781395426,3.471005511,0.903002311,1.10821377,0.955189124,0.942162144,0.941068627,1.032402382,0.991421095,0.967592617
11/5/2023 0:00:00,1.248383657,0.419466773,2.470757626,2.577707792,1.378917105,227.1856833,228.6986081,226.5471261,227.4770053,0.240436579,0.88,0.484493324,0.771807194,0.15,0,0.285160079,0.355275834,0.281006021,1.12,0.559679842,0.940116421,0.841076896,1.471841187,0.859644516,0.819928681,0.890543225,1.280888933,1,0.869991113
11/5/2023 0:15:00,1.333167805,1.809077598,1.68802133,2.311024496,1.609783147,227.3986472,228.8603949,226.7233864,227.6609001,0.262303838,0.474838305,0.338400156,0.975902127,0.144489252,2.667105482,0.181079042,0.227815697,0.300799422,0.645541521,0.382997389,1.098678887,0.844789091,1.378610121,0.888861967,0.860992946,0.879550075,1.308284175,0.952196967,0.84066089
11/5/2023 0:30:00,1.152115316,0.305375906,1.350199342,1.379484422,0.935567692,227.5836915,229.0771098,226.9983569,227.8864133,0.220128784,0.12,0.28,0.530151007,0.143675386,2.79,0.129852771,0.21,0.260137673,0.34,0.309603205,0.639897884,0.832525112,1.514965554,0.91,0.830062114,0.863592382,1.441065158,0.93,0.783896062
11/5/2023 0:45:00,1.299960672,0.303549416,1.239704039,1.359775919,0.947931165,227.7120423,229.2522088,227.2029229,228.0555514,0.255790228,0.12,0.256439253,0.542625872,0.142895392,2.79,0.122211594,0.20145525,0.294050904,0.34,0.278806381,0.64690519,0.842983713,1.515534706,0.902060503,0.830640137,0.872285473,1.444364196,0.922113829,0.782801738
11/5/2023 1:00:00,1.152991499,0.305750847,1.351237095,1.382060343,0.937206312,227.7421776,229.2644405,227.1698458,228.0587615,0.220080236,0.12,0.28,0.530240151,0.145337445,2.79,0.13,0.210382286,0.260195699,0.34,0.31,0.640115686,0.832550092,1.518896372,0.909968995,0.830035561,0.863484025,1.444752681,0.93,0.781888092
11/5/2023 1:15:00,1.303800742,0.303452907,1.268756416,1.394979448,0.959052703,227.8433536,229.4041697,227.3799928,228.2091376,0.25667985,0.12,0.263046637,0.549762037,0.146648855,2.79,0.124348879,0.204179128,0.294895905,0.34,0.288227165,0.6562868,0.841503433,1.517862333,0.90458462,0.832262204,0.870338725,1.446225032,0.923681761,0.783319484
11/5/2023 1:30:00,1.154281127,0.302846603,1.325259403,1.362293016,0.92849625,228.0247476,229.5541009,227.5339917,228.3710153,0.220128896,0.12,0.274077449,0.524762265,0.149416968,2.79,0.128117784,0.21218301,0.260836491,0.34,0.303712873,0.634415134,0.830498472,1.519056059,0.907574643,0.828024335,0.860903384,1.447073837,0.926390911,0.780084227
11/5/2023 1:45:00,1.307763937,0.30420266,1.338498105,1.460809952,0.984349116,228.1606399,229.7605944,227.688147,228.5363717,0.25706655,0.12,0.277570478,0.564988388,0.148891914,2.79,0.1291456,0.208870245,0.295833898,0.34,0.306778416,0.672692876,0.840958852,1.520472815,0.909381619,0.836722745,0.869405843,1.447685487,0.929190159,0.783538275
11/5/2023 2:00:00,1.156908998,0.303480614,1.258998855,1.300133797,0.906911776,228.2521462,229.7935826,227.7800121,228.6082906,0.22052052,0.12,0.260062231,0.51104115,0.149973329,2.79,0.123457722,0.208566571,0.262122418,0.34,0.286212008,0.620948581,0.830774223,1.520399058,0.901789036,0.823822886,0.860947692,1.448544123,0.922995322,0.779007857
11/5/2023 2:15:00,1.155033111,0.303161,1.355616889,1.377895,0.938781778,228.3117813,229.9246599,227.8731339,228.7032271,0.220107333,0.12,0.28,0.530623889,0.149964444,2.79,0.13,0.216778667,0.261490556,0.34,0.31,0.640766111,0.830290444,1.520745444,0.906977667,0.830013333,0.860312333,1.449829111,0.93,0.780014
11/5/2023 2:30:00,1.302012644,0.302670044,1.27341155,1.387222074,0.960455858,228.4779427,230.1011166,227.9857978,228.8549817,0.255459969,0.12,0.263656867,0.550242428,0.148976068,2.79,0.124556696,0.207610159,0.295989156,0.34,0.292210075,0.657411839,0.840248983,1.520150768,0.904530142,0.831156701,0.868691087,1.450564518,0.923964958,0.780938604
11/5/2023 2:45:00,1.155376873,0.302589844,1.330758857,1.360452692,0.930319495,228.6520604,230.2556552,228.1629878,229.0235471,0.220093538,0.12,0.274377951,0.526826155,0.15,2.79,0.128182788,0.216949687,0.264011131,0.34,0.304369175,0.636519435,0.830142529,1.520078874,0.907464479,0.828021818,0.860218292,1.451140673,0.927082884,0.778891209
11/5/2023 3:00:00,1.299598711,0.304351961,1.454142762,1.520859793,1.019847795,228.7452406,230.3533773,228.2601739,229.1195403,0.255084657,0.12,0.294158982,0.582834796,0.148901233,2.79,0.150597378,0.236414509,0.296897678,0.34,0.332706477,0.69838418,0.840230308,1.515425508,0.894532052,0.831697145,0.868624375,1.446920453,0.915461949,0.778459838
11/5/2023 3:15:00,1.156272854,0.302443012,1.823864184,1.663130314,1.093963657,228.7436291,230.333847,228.2358652,229.1044646,0.220625507,0.12,0.339680689,0.595474187,0.15,2.79,0.23957666,0.322804446,0.263615671,0.34,0.418064573,0.749370492,0.830705196,1.517270353,0.821423507,0.792832009,0.860771992,1.449629786,0.831459072,0.74684768
11/5/2023 3:30:00,1.298608121,0.30247381,1.913285119,1.798158529,1.171297562,228.6975535,230.3513488,228.3214768,229.1233539,0.255523635,0.12,0.369416875,0.655469977,0.148859523,2.79,0.24,0.322282397,0.295837694,0.34,0.439973227,0.803470088,0.840354719,1.518803533,0.83883375,0.807566739,0.868541799,1.45142454,0.85,0.754776648
11/5/2023 3:45:00,1.154998222,0.302452046,1.889349648,1.750274499,1.115724589,228.7678876,230.3598077,228.4025865,229.1766483,0.220040008,0.12,0.362966816,0.613683959,0.15,2.79,0.238471917,0.325576337,0.263768865,0.34,0.433652842,0.7642793,0.830062235,1.518641951,0.834936209,0.797919806,0.860075571,1.450672134,0.845759596,0.750444756
11/5/2023 4:00:00,1.30364214,0.302251844,1.850775904,1.725004443,1.152226628,228.6756527,230.2636023,228.2728829,229.070897,0.256348196,0.12,0.353718786,0.640947969,0.14879832,2.79,0.23493635,0.32200391,0.297390363,0.34,0.424631209,0.789209433,0.840587399,1.519100906,0.82997945,0.802772927,0.868700569,1.45175531,0.839863703,0.753035857
11/5/2023 4:15:00,1.153891161,0.302162114,1.860479964,1.744792857,1.104902096,228.5811019,230.2075077,228.2254782,229.0044959,0.22000889,0.12,0.36104294,0.611367768,0.15,2.79,0.228261285,0.314033072,0.262172449,0.34,0.426949303,0.757634854,0.830022448,1.519253773,0.846252417,0.804717623,0.860040228,1.451798057,0.857925011,0.754606717
11/5/2023 4:30:00,2.470247775,1.524648504,1.449046566,2.099421006,1.815075055,228.539729,230.1915168,228.2702252,229.0005672,0.525400718,0.384026066,0.299315674,1.138845791,0.171142654,2.898848791,0.14168987,0.223726403,0.564575394,0.561186542,0.331937645,1.245223498,0.864965278,1.407871024,0.903946178,0.861115099,0.891170987,1.354207509,0.942736081,0.827496917
11/5/2023 4:45:00,6.76204117,6.186285368,1.855968873,4.282067609,4.934907851,228.3288947,229.8632666,228.1804717,228.7909917,1.526191386,1.406494884,0.386168502,3.318160125,0.232044169,3.29,0.173292934,0.196943133,1.544503816,1.421607141,0.423925259,3.389355677,0.99,1.010089205,0.913485008,0.979991113,1,1,0.99,0.996880367
11/5/2023 5:00:00,6.368665096,6.164935944,1.881175124,4.29238936,4.805189391,228.132597,229.642603,228.0101596,228.5950465,1.433481039,1.400799009,0.390058001,3.226337293,0.224738053,3.29,0.170307226,0.187881088,1.452448583,1.415260947,0.43,3.297333748,0.979004322,1.01,0.919497328,0.977956644,0.991541128,1,0.99,0.992822698
11/5/2023 5:15:00,4.931975594,0.517285003,1.488301696,4.352936718,2.312167863,227.7979775,229.3672679,227.7046697,228.2900568,1.094935873,1.281802885,0.314682589,1.484002867,0.205272178,3.29,0.12359699,0.241382782,1.123119207,1.350823535,0.337167641,1.579526773,0.94061315,1.468147547,0.931354776,0.923284247,0.960534909,1.289988775,0.964506324,0.880226944
11/5/2023 5:30:00,6.846498739,0.376802853,1.536010845,5.714813609,2.919646107,227.4177392,229.0388213,227.3658088,227.9408263,1.541858465,0.460171557,0.328786431,1.914635718,0.22049045,3.29,0.119666441,0.262819698,1.557600973,0.529953666,0.348808653,1.991665796,0.99,1.484580162,0.939506772,0.959733219,1,1.346368849,0.969528773,0.872099023
11/5/2023 5:45:00,7.155178681,0.394173915,1.086923162,6.692144389,2.878223081,227.1919483,228.6210448,227.1461744,227.6529125,1.613336777,0.142385999,0.221527866,1.881833239,0.200453228,3.29,0.12,0.128112107,1.626514813,0.228618656,0.247931705,1.963149043,0.990644405,1.488151987,1.09570989,0.96460437,1,1.352081625,1.037411826,0.877084791
11/5/2023 6:00:00,6.787926995,0.375506302,0.948802881,6.433344486,2.703947047,226.7770647,228.0931489,226.7468063,227.2057322,1.525067136,0.15,0.19,1.757199831,0.207182269,3.29,0.12,0.158426072,1.539100216,0.24,0.214268946,1.840040793,0.989973323,1.502663117,1.119376653,0.955052464,1,1.355922793,1.045167619,0.866521464
11/5/2023 6:15:00,7.082176667,0.378038444,1.187533222,6.686643889,2.882843556,226.0613809,227.379857,226.0770112,226.5061386,1.585913111,0.15,0.255690444,1.881992111,0.218882889,3.29,0.12,0.218651889,1.600755111,0.24,0.268264556,1.955387333,0.990079667,1.509265,1.052202444,0.960609333,1,1.354574333,1.030498333,0.869893222
11/5/2023 6:30:00,6.881176693,0.381782255,1.194213502,6.498007375,2.819195841,227.1924501,228.5031919,227.2882793,227.6613708,1.546917763,0.15,0.258566399,1.846280656,0.225053981,3.29,0.12,0.19,1.563365914,0.24,0.27,1.92223565,0.99,1.515800937,1.05264717,0.96,1,1.355467167,1.03,0.869977786
11/5/2023 6:45:00,4.701701714,1.787068264,1.124916309,5.401850423,2.538179363,227.3177072,228.1180904,227.4515828,227.6292696,1.037451819,0.451688265,0.222617423,1.629908751,0.191827528,2.519884856,0.12,0.226246693,1.065934381,0.524715362,0.255027008,1.730119368,0.924921311,1.393630493,1.130625069,1.017113833,0.944218552,1.277671327,1.033497344,0.969314357
11/5/2023 7:00:00,1.520736717,11.41377867,1.100787261,9.838542118,4.678138434,228.4229154,228.3858672,228.2539569,228.3544698,0.306434499,2.502189822,0.216040813,3.025901734,0.14717266,0.701227602,0.12,0.721238822,0.347871386,2.606821519,0.251117961,3.205439175,0.854049722,0.960956555,1.13803257,0.944788549,0.882440764,0.969315382,1.031283812,0.940598305
11/5/2023 7:15:00,1.218612889,14.39826,1.034563667,12.79347456,5.550755222,227.4618416,227.2852099,227.3037696,227.3502828,0.232496333,3.218707778,0.204134111,3.656549556,0.149672444,0.588949111,0.12,0.620460667,0.278967111,3.272689222,0.234868333,3.784963778,0.833636889,0.983700778,1.13,0.966785667,0.865274556,0.990031556,1.04,0.940899111
11/5/2023 7:30:00,1.418642815,7.548347838,1.286086381,6.745880209,3.417808565,228.2125467,228.4344867,228.3128074,228.3199772,0.278453536,1.662592,0.271970258,2.204473898,0.153552844,0.502069287,0.113076367,0.400986296,0.322165205,1.710557167,0.294080669,2.328878775,0.840039679,1.0944061,1.039673569,0.90941538,0.878246474,1.021594256,1.017268625,0.923355118
11/5/2023 7:45:00,1.21364319,4.142390691,1.074717285,3.50005621,2.142798489,227.8636374,228.3580236,227.9863564,228.0695009,0.229188291,1.36728116,0.222446567,1.369524217,0.153231726,2.485911353,0.1,2.706337481,0.275662186,0.946529882,0.243228172,1.468561653,0.829582982,1.136315263,1.096168296,1.082417574,0.871038436,1.05361042,1.058742946,1.070585092
11/5/2023 8:00:00,1.407595676,6.323035871,1.107765089,4.606765722,2.945671484,226.3313044,226.7653232,226.6053748,226.5675116,0.274117,1.441291201,0.23,1.919775598,0.1485285,2.883480787,0.1,2.937123877,0.318584379,1.435035827,0.25,2.004443383,0.845091594,1.015780908,1.0990614,1.040404368,0.882184698,1.002595621,1.057210971,1.056993568
11/5/2023 8:15:00,4.683120811,6.808777552,9.721372948,7.149726233,7.07088677,226.4931781,227.1494761,226.7564734,226.7998544,0.877899563,1.502401214,2.100805629,4.422500361,0.59570776,1.914173197,0.669579179,3.013454044,1.065395756,1.549656096,2.213875643,4.827168295,0.824299132,1.069067992,1.035975747,1.023932442,0.847742506,1.006262407,1.019900297,1.000755388
11/5/2023 8:30:00,9.674640711,13.61626226,22.17926443,12.69803244,15.15673924,227.0383907,227.6432811,227.0044583,227.2287276,1.781684532,2.8612411,4.810698917,9.453815607,1.281628881,1.192071869,1.485075701,3.958534518,2.196640044,3.099512469,5.03484221,10.33102216,0.809226993,0.920309025,0.957695529,0.913888253,0.809732741,0.925574674,0.96,0.901919578
11/5/2023 8:45:00,9.490458601,11.85336567,20.56098054,11.96523063,13.9683155,228.2645993,228.8535539,228.3036268,228.4740484,1.726163394,2.40419742,4.459405941,8.589762865,1.308953118,1.21105955,1.456080275,3.975581447,2.166584658,2.710943872,4.691653499,9.56904246,0.795161183,0.872856397,0.95062873,0.896139392,0.798093587,0.876588548,0.956271294,0.877094932
11/5/2023 9:00:00,9.66951555,13.55460861,20.03013011,10.69416571,14.41799053,228.6490668,229.0434849,228.6225928,228.7716407,1.777059634,2.852043356,4.351537795,8.98057734,1.31182002,1.226457183,1.413757153,3.952187247,2.211083456,3.104509606,4.576767297,9.892029911,0.803114368,0.92,0.949625996,0.908210536,0.805591729,0.92,0.958953433,0.892696363
11/5/2023 9:15:00,9.46478897,13.54180411,18.23351179,9.203213052,13.74678828,228.1058751,228.3441146,227.9982655,228.1494874,1.721636133,2.847542411,3.954051394,8.52362689,1.303250158,1.205054827,1.274122385,3.781658242,2.15893313,3.092108964,4.155939607,9.407153126,0.799913788,0.92,0.949956339,0.905862061,0.8,0.92,0.95962749,0.890319294
11/5/2023 9:30:00,8.238508264,12.39549656,16.36842768,8.499369894,12.33420534,227.7446725,227.7998773,227.6308777,227.7249609,1.500129378,2.619709344,3.549278085,7.669165935,1.126955507,1.03359635,1.135435984,3.25078138,1.87585535,2.823125521,3.723106514,8.42198335,0.803068057,0.932312019,0.956391424,0.914112194,0.805497116,0.932531205,0.963290911,0.900145383
11/5/2023 9:45:00,7.794184054,17.01282914,19.51185976,12.45977513,14.77287581,227.446463,227.2748183,226.9699211,227.2304001,1.439500367,3.709856454,4.244016843,9.393170455,1.031530565,1.069609248,1.405900607,3.205721174,1.773105793,3.866090038,4.427212519,10.0673864,0.812895029,0.964751461,0.976050486,0.935913606,0.817927249,0.965718952,0.972088305,0.918934182
11/5/2023 10:00:00,6.473090172,18.94438335,25.96059648,18.78515673,17.12627024,226.7141852,226.4503654,225.6657165,226.2765525,1.185149508,4.112545141,5.644310239,10.94188333,0.865079393,1.199821657,1.544774265,3.609335852,1.468734596,4.289218845,5.857040391,11.61363909,0.813330185,0.961477527,0.964596033,0.946015445,0.820841491,0.967838658,0.971864659,0.918052003
11/5/2023 10:15:00,9.155178552,20.75934946,29.43528599,19.2156921,19.7831076,226.8137947,226.5808249,225.7380333,226.377849,1.685735539,4.427125842,6.34873225,12.46127108,1.208908691,1.564767672,1.938632253,4.712928602,2.076599076,4.701376192,6.640384214,13.41802071,0.810862092,0.942038066,0.956717962,0.928592476,0.813842137,0.943619808,0.959836893,0.9070054
11/5/2023 10:30:00,7.123092847,18.79578857,28.96132158,20.36659326,18.29339119,226.2146394,226.0186937,224.7393755,225.657786,1.333236627,4.042297384,6.284819663,11.65969599,0.901189471,1.27280484,1.672720505,3.847362497,1.610404565,4.247350274,6.508228738,12.36580613,0.834510434,0.95223505,0.966020134,0.947267939,0.840793907,0.958598969,0.972479944,0.923936976
11/5/2023 10:45:00,6.687631199,17.87556979,25.89046092,18.56928235,16.81774418,225.9313814,225.8709301,224.6168534,225.4730733,1.262247156,3.867339584,5.625601338,10.75509887,0.82652384,1.132550213,1.448573143,3.406617268,1.509925902,4.035919948,5.813371067,11.35952175,0.853023129,0.959262687,0.968177879,0.94884465,0.859270907,0.967514553,0.974238358,0.934528528
11/5/2023 11:00:00,6.854852515,16.85556033,21.47192892,14.82950572,15.0606416,226.2305618,225.9913379,225.0556868,225.759147,1.310263751,3.680979013,4.695816863,9.686971414,0.823814841,0.939924008,1.11690331,2.879662367,1.55108578,3.806934195,4.831477519,10.18915375,0.858616583,0.969063205,0.973596418,0.955376796,0.86432279,0.980021665,0.98106956,0.940861692
11/5/2023 11:15:00,6.668691942,16.78964065,17.04635739,11.87734433,13.50170141,226.529706,226.2767287,225.479393,226.0951908,1.261203609,3.664015734,3.691086937,8.616323281,0.826210943,0.9707417,1.16115194,2.621040046,1.510296791,3.799343082,3.842506556,9.152461109,0.84941753,0.966651962,0.981143384,0.943832615,0.858985733,0.976647629,0.97795002,0.93716743
11/5/2023 11:30:00,6.772452224,17.77499911,26.58359362,18.27010511,17.04368406,227.2698216,227.1366118,225.7701132,226.7254414,1.279319141,3.827411893,5.781075063,10.88762377,0.83737345,1.25977001,1.585600196,3.682973868,1.538156193,4.038966935,5.99964146,11.57667437,0.849435581,0.948473846,0.965743856,0.944523799,0.856519932,0.957714213,0.971606484,0.930017333
11/5/2023 11:45:00,7.374550445,17.46375601,24.6182519,17.59499817,16.48548856,228.7817295,228.2735507,227.223561,228.0930079,1.378121215,3.736857505,5.115748925,10.23094312,0.967314561,1.346410228,2.235744924,4.55022925,1.686495572,3.985937392,5.590978675,11.26331607,0.830829657,0.937902299,0.914457323,0.910894776,0.841714321,0.944031159,0.92075976,0.902392515
11/5/2023 12:00:00,6.244207818,14.79926349,23.81272858,17.2264998,14.95222475,229.1771087,228.7990893,227.9314635,228.6358806,1.208722109,3.150998978,5.09428427,9.45417726,0.755410148,1.165283247,1.850443817,3.772516001,1.431563472,3.386588475,5.425172126,10.24336174,0.864988888,0.912991044,0.939965219,0.922457774,0.881465241,0.930606498,0.947861032,0.919863543
11/5/2023 12:15:00,7.020172569,19.53896314,34.95703066,25.83200371,20.50538731,229.0782904,228.5231531,227.2965953,228.299388,1.369264054,4.168146634,7.407582368,12.94538831,0.831133644,1.581345438,2.869618081,5.28280933,1.607421799,4.465385419,7.945572545,14.0190786,0.867578589,0.934547354,0.932982121,0.924507017,0.88393175,0.938562333,0.937045992,0.918623004
11/5/2023 12:30:00,7.016665222,17.64098376,34.94174388,26.92763087,19.86645325,228.9881041,228.5325381,227.249069,228.2565861,1.351765098,3.808754055,7.397421122,12.55850898,0.853628072,1.261599787,2.877956939,4.993427765,1.606424255,4.029772364,7.941130627,13.5765799,0.857931165,0.947965938,0.932394459,0.928239235,0.867345798,0.954766031,0.938188797,0.921450918
11/5/2023 12:45:00,5.706206195,15.98261328,43.33949112,35.90994956,21.67596276,229.2219904,229.2055829,227.2713976,228.56647,1.070244106,3.42183507,9.192383836,13.68522722,0.744112464,1.227810493,3.531508966,5.503040932,1.308323037,3.662346392,9.848595476,14.81834248,0.85474545,0.931062976,0.93224595,0.924200018,0.885705762,0.941569521,0.937018177,0.920220884
11/5/2023 13:00:00,1.854808391,14.92465939,47.54815502,43.72963723,21.44252753,229.9252917,229.523587,227.4393869,228.962852,0.392090755,3.336039377,10.06133221,13.78927979,0.162815413,0.761346207,3.962614304,4.88554005,0.42720992,3.425969489,10.81418695,14.6668197,0.910289775,0.973209187,0.928887346,0.939678226,0.962191753,0.982325196,0.93333563,0.959471006
11/5/2023 13:15:00,1.604179645,12.58296561,46.23580969,42.35806403,20.14085468,229.8652889,229.7724572,227.633949,229.0905289,0.331899758,2.773315967,9.808709871,12.91475362,0.160077314,0.774898914,3.805021106,4.739372265,0.369104441,2.889416032,10.52331086,13.78166948,0.900649508,0.951465975,0.931576504,0.935727822,0.953504477,0.969638311,0.934684633,0.953237653
11/5/2023 13:30:00,1.788704006,12.48163149,45.67147758,41.51743468,19.98062744,229.3052065,229.350905,227.0998819,228.5852235,0.374695338,2.750987609,9.689085403,12.81461421,0.161833639,0.76148447,3.690390954,4.612731789,0.41096505,2.864499305,10.37053031,13.64537756,0.903206979,0.951384786,0.934261488,0.938937267,0.95461088,0.9691992,0.938223593,0.955417014
11/5/2023 13:45:00,1.519561023,12.92687404,45.69724723,41.92925052,20.04817075,228.9730106,229.0351454,226.8298968,228.2792802,0.310367629,2.848276433,9.70960381,12.86794748,0.15290158,0.768354115,3.613734858,4.536739459,0.348379343,2.959313529,10.36268987,13.67007902,0.883948456,0.953826432,0.939268632,0.941552644,0.938606721,0.974306973,0.941229468,0.950615012
11/5/2023 14:00:00,2.120998489,12.42625097,46.1394877,41.67111579,20.22893853,229.0843223,229.1644172,227.001001,228.4167286,0.453567747,2.729935352,9.825230933,13.00890443,0.167482949,0.768057339,3.615053429,4.550550285,0.485638038,2.845690134,10.47132962,13.80280908,0.929200564,0.949940684,0.939940128,0.941778153,0.982174261,0.970866083,0.941870571,0.963361807
11/5/2023 14:15:00,1.763021178,13.14206082,46.48591991,42.42232183,20.46345097,228.8739708,228.9755467,226.8977104,228.2490633,0.368486855,2.896762039,9.89638492,13.16187215,0.164516989,0.768860864,3.647208049,4.579983111,0.403693749,3.007721283,10.54892398,13.96021278,0.914559435,0.954597991,0.940172671,0.943175515,0.96918976,0.973741639,0.942475722,0.963819529
11/5/2023 14:30:00,1.527873929,14.89349112,45.54360812,41.88578164,20.65504761,228.787852,228.7424671,226.6906686,228.0739144,0.304790604,3.315041612,9.671258042,13.28987044,0.172866207,0.766124649,3.599094748,4.538328944,0.349951443,3.405705857,10.32249819,14.07740758,0.86872218,0.97293632,0.938073047,0.945011945,0.955780193,0.983820127,0.942519528,0.961322266
11/5/2023 14:45:00,1.780720636,13.10473186,43.83621825,40.07482131,19.57399689,228.9715467,229.0060808,226.9721799,228.316643,0.361211023,2.891722858,9.31221169,12.56558529,0.181612957,0.751810312,3.480155351,4.412999444,0.408067341,2.999423825,9.946428825,13.35383109,0.87290799,0.955785643,0.93857962,0.94132348,0.962334259,0.97404156,0.942166907,0.95869241
11/5/2023 15:00:00,1.402589576,11.55323586,41.45837802,39.0063054,18.1381327,229.0120401,229.1641102,227.150331,228.4421144,0.296753141,2.585890209,8.825947315,11.70839479,0.120350973,0.529775573,3.273979246,3.924372215,0.321820858,2.648451009,9.415774884,12.38543491,0.925096826,0.966543602,0.939257058,0.944144455,0.979947449,0.996243959,0.941271346,0.972562912
11/5/2023 15:15:00,1.477547285,12.12695197,39.18523293,36.86632232,17.5961654,229.102171,229.3715079,227.4612179,228.644973,0.3176423,2.725940813,8.316821172,11.36172338,0.114980219,0.527431934,3.189177983,3.810299269,0.338863712,2.782655413,8.909693508,12.03087436,0.929656502,0.975950037,0.935474741,0.944087414,0.998195053,0.996242971,0.937124886,0.97690763
11/5/2023 15:30:00,1.217942768,13.64788467,42.76045202,40.67033571,19.20891378,229.2972099,229.5058722,227.4969755,228.7665331,0.243593241,3.078411558,9.13232973,12.45442629,0.136209356,0.54772548,3.332840511,4.016256346,0.278430109,3.131318722,9.723850409,13.13490052,0.87116942,0.979364468,0.940390362,0.947359891,0.938196381,0.998034748,0.941565781,0.959505438
11/5/2023 15:45:00,1.35937848,13.93042791,43.1043423,41.12664811,19.4645956,229.610035,229.8583768,227.7798477,229.0827912,0.265842864,3.147616618,9.189430718,12.60270626,0.163831927,0.54963389,3.450667534,4.163646761,0.312065509,3.201816212,9.817027553,13.33059418,0.853187623,0.977749547,0.93830727,0.944075334,0.923600302,0.998891223,0.939383815,0.953367788
